MeterType,the_geom,MeterNo,LONG,LAT,Status,Borough
Strada,POINT (-73.95017791985435 40.680365441121005),3403117,-73.9501779199,40.6803654411,Inactive,Brooklyn
Strada,POINT (-74.07528717938219 40.64426862671081),5780279,-74.0752871794,40.6442686267,Inactive,Staten Island
Strada,POINT (-74.07525941770571 40.644274404598086),5780280,-74.0752594177,40.6442744046,Inactive,Staten Island
Strada,POINT (-74.07558413860534 40.64398672183049),5780281,-74.0755841386,40.6439867218,Inactive,Staten Island
Strada,POINT (-74.07554661381299 40.64399627667457),5780282,-74.0755466138,40.6439962767,Inactive,Staten Island
Strada,POINT (-73.9074179399512 40.886539108334944),2243011,-73.90741794,40.8865391083,Active,Bronx
Strada,POINT (-73.96714475952987 40.576296984187245),3083003,-73.9671447595,40.5762969842,Active,Brooklyn
Strada,POINT (-73.96672115450795 40.576386104222365),3083004,-73.9667211545,40.5763861042,Active,Brooklyn
Strada,POINT (-73.96616713671973 40.576503381580814),3083005,-73.9661671367,40.5765033816,Active,Brooklyn
Strada,POINT (-73.96508619103476 40.57657436887972),3083009,-73.965086191,40.5765743689,Active,Brooklyn
Strada,POINT (-73.96462496925524 40.5768328160469),3083010,-73.9646249693,40.576832816,Active,Brooklyn
Strada,POINT (-73.96406735330652 40.57678841464063),3083012,-73.9640673533,40.5767884146,Active,Brooklyn
Strada,POINT (-73.96347869264581 40.57707811949708),3083013,-73.9634786926,40.5770781195,Active,Brooklyn
Strada,POINT (-73.96324664780936 40.57685515312216),3083014,-73.9632466478,40.5768551531,Active,Brooklyn
Strada,POINT (-73.96304634128624 40.57717209683556),3083015,-73.9630463413,40.5771720968,Inactive,Brooklyn
Strada,POINT (-73.96259468245103 40.577265634910695),3083016,-73.9625946825,40.5772656349,Active,Brooklyn
Strada,POINT (-73.96211139544617 40.57737741441044),3083017,-73.9621113954,40.5773774144,Active,Brooklyn
Strada,POINT (-73.9614313718003 40.577325265698406),3083018,-73.9614313718,40.5773252657,Active,Brooklyn
Strada,POINT (-73.96102679651268 40.577611513894425),3083019,-73.9610267965,40.5776115139,Active,Brooklyn
Strada,POINT (-73.96055969229434 40.57742254516265),3083020,-73.9605596923,40.5774225452,Active,Brooklyn
Strada,POINT (-73.96046956522076 40.57758471571887),3083021,-73.9604695652,40.5775847157,Active,Brooklyn
Strada,POINT (-73.95972010818242 40.57766567728164),3083022,-73.9597201082,40.5776656773,Active,Brooklyn
Strada,POINT (-73.9591808837998 40.5780012690404),3083027,-73.9591808838,40.578001269,Active,Brooklyn
Strada,POINT (-73.95835514036104 40.57817758980186),3083028,-73.9583551404,40.5781775898,Active,Brooklyn
Strada,POINT (-73.95715577262453 40.578010307756045),3083029,-73.9571557726,40.5780103078,Active,Brooklyn
Strada,POINT (-73.95566187379046 40.577734833376816),3083030,-73.9556618738,40.5777348334,Active,Brooklyn
Strada,POINT (-73.95666165635916 40.578039885649964),3083031,-73.9566616564,40.5780398857,Active,Brooklyn
Strada,POINT (-73.95734925364643 40.57825373291648),3083032,-73.9573492536,40.5782537329,Active,Brooklyn
Strada,POINT (-73.9575541845992 40.578535456768016),3083033,-73.9575541846,40.5785354568,Active,Brooklyn
Strada,POINT (-73.95769042732726 40.578515295657986),3083034,-73.9576904273,40.5785152957,Active,Brooklyn
Strada,POINT (-73.95859043656874 40.578297972282655),3083035,-73.9585904366,40.5782979723,Active,Brooklyn
Strada,POINT (-73.95862352345105 40.57855621762612),3083036,-73.9586235235,40.5785562176,Active,Brooklyn
Strada,POINT (-73.95845930519586 40.578788770067874),3083037,-73.9584593052,40.5787887701,Active,Brooklyn
Strada,POINT (-73.95915618168777 40.578181428145015),3083038,-73.9591561817,40.5781814281,Active,Brooklyn
Strada,POINT (-73.959544018146 40.57847137477724),3083039,-73.9595440181,40.5784713748,Active,Brooklyn
Strada,POINT (-73.95958728895704 40.57899226309893),3083040,-73.959587289,40.5789922631,Active,Brooklyn
Strada,POINT (-73.95980659561606 40.578542387724326),3083041,-73.9598065956,40.5785423877,Active,Brooklyn
Strada,POINT (-73.96063806386339 40.57807828337624),3083042,-73.9606380639,40.5780782834,Active,Brooklyn
Strada,POINT (-73.96137873996526 40.57772729608368),3083044,-73.96137874,40.5777272961,Active,Brooklyn
Strada,POINT (-73.96159105311018 40.577734875832704),3083045,-73.9615910531,40.5777348758,Active,Brooklyn
Strada,POINT (-73.96207341652278 40.57756889116145),3083046,-73.9620734165,40.5775688912,Active,Brooklyn
Strada,POINT (-73.96253907194048 40.57768877854922),3083047,-73.9625390719,40.5776887785,Active,Brooklyn
Strada,POINT (-73.96366770931193 40.57721131294111),3083049,-73.9636677093,40.5772113129,Active,Brooklyn
Strada,POINT (-73.96423009673751 40.5772793331189),3083050,-73.9642300967,40.5772793331,Active,Brooklyn
Strada,POINT (-73.9643301163801 40.5772559730989),3083051,-73.9643301164,40.5772559731,Active,Brooklyn
Strada,POINT (-73.96488740496976 40.57697603579594),3083052,-73.964887405,40.5769760358,Active,Brooklyn
Strada,POINT (-73.9651393081277 40.577114702299035),3083053,-73.9651393081,40.5771147023,Active,Brooklyn
Strada,POINT (-73.96526223133866 40.577149934724154),3083054,-73.9652622313,40.5771499347,Active,Brooklyn
Strada,POINT (-73.96580971249827 40.57676625318144),3083055,-73.9658097125,40.5767662532,Active,Brooklyn
Strada,POINT (-73.96658600856138 40.576598252841784),3083056,-73.9665860086,40.5765982528,Active,Brooklyn
Strada,POINT (-73.96704374372445 40.57674765327267),3083057,-73.9670437437,40.5767476533,Active,Brooklyn
Strada,POINT (-73.96771732830197 40.576405843399485),3083059,-73.9677173283,40.5764058434,Active,Brooklyn
Strada,POINT (-73.78302252264477 40.741542262236464),4423130,-73.7830225226,40.7415422622,Active,Queens
Strada,POINT (-73.78246783230277 40.741694566391175),4423131,-73.7824678323,40.7416945664,Active,Queens
Strada,POINT (-73.77070359903193 40.658749460498115),4483101,-73.770703599,40.6587494605,Active,Queens
Strada,POINT (-73.77058097947456 40.65884474943126),4483102,-73.7705809795,40.6588447494,Active,Queens
Strada,POINT (-73.77255822253571 40.659212699412734),4483103,-73.7725582225,40.6592126994,Active,Queens
Strada,POINT (-73.7718125142604 40.65918487780052),4483104,-73.7718125143,40.6591848778,Active,Queens
Strada,POINT (-73.77119574498076 40.65837267609399),4483105,-73.771195745,40.6583726761,Active,Queens
Strada,POINT (-73.77217121885015 40.65889089918844),4483106,-73.7721712189,40.6588908992,Active,Queens
Strada,POINT (-73.82326417884096 40.67669874362456),4483107,-73.8232641788,40.6766987436,Active,Queens
Strada,POINT (-73.82056012420837 40.676256801776034),4483108,-73.8205601242,40.6762568018,Active,Queens
Strada,POINT (-73.81975235147563 40.67612147292687),4483109,-73.8197523515,40.6761214729,Active,Queens
Strada,POINT (-73.82136533473708 40.66932320125673),4483110,-73.8213653347,40.6693232013,Active,Queens
Strada,POINT (-73.82149164247123 40.668924457301245),4483111,-73.8214916425,40.6689244573,Active,Queens
Strada,POINT (-73.82101860947809 40.669731912374694),4483112,-73.8210186095,40.6697319124,Active,Queens
Strada,POINT (-73.820865646622 40.67022270567912),4483113,-73.8208656466,40.6702227057,Active,Queens
Strada,POINT (-73.8186899485665 40.67594674324714),4483114,-73.8186899486,40.6759467432,Active,Queens
Strada,POINT (-73.8177749090307 40.67579755346212),4483115,-73.817774909,40.6757975535,Active,Queens
Strada,POINT (-73.81130955628431 40.67515037370598),4483116,-73.8113095563,40.6751503737,Active,Queens
Strada,POINT (-73.81017191449821 40.675044927565565),4483117,-73.8101719145,40.6750449276,Active,Queens
Strada,POINT (-73.80767319880434 40.67482105161537),4483118,-73.8076731988,40.6748210516,Active,Queens
Strada,POINT (-73.80673559306584 40.6747354505105),4483119,-73.8067355931,40.6747354505,Active,Queens
Strada,POINT (-73.80396548774141 40.67448961538846),4483120,-73.8039654877,40.6744896154,Active,Queens
Strada,POINT (-73.80251032147673 40.674360432105594),4483121,-73.8025103215,40.6743604321,Active,Queens
Strada,POINT (-73.77521915799292 40.67260542122916),4483122,-73.775219158,40.6726054212,Active,Queens
